_id,author,category,etext,language,title,zipfile
9478,"Philp, Robert Kemp",,,English,Reason Why,
9479,"Jenkins, Herbert George",,,English,Rain-Girl,
9480,"Mandelstam, Osip",,,Russian,Камень (Kamen),
9481,"Doyle, Sir Arthur Conan",,,English,Adventures of Sherlock Holmes (version 4),
9482,"Machiavelli, Niccolò",,,English,Prince (Version 4),
9483,"Philp, Robert Kemp",,,English,Enquire Within Upon Everything,
9484,"Murger, Henry",,,English,Bohemians of the Latin Quarter,
9485,"Unknown, ",,,English,Dhammapada (Version 2),
9486,"Havergal, Frances Ridley",,,English,Another Year,
9487,"Jewett, Sarah Orne",,,English,Country Doctor,
9488,"Fielding Hall, Harold",,,English,Soul of a People,
9489,"Greely, Adolphus W.",,,English,Explorers and Travellers,
9490,"Tucker, Charlotte Maria",,,English,"Ned Franks, or The Christian's Panoply",
9491,"Janvier, Thomas A.",,,English,Uncle Of An Angel,
9492,"Various, ",,,English,One-Act Play Collection 008,
9493,"Various, ",,,English,"Birds and All Nature, Vol. IV, No 2, August 1898",
9494,"Reynolds, Dallas McCord",,,English,Status Quo,
9495,"Russell, Bertrand",,,English,Philosophy of Logical Atomism,
9496,"Alighieri, Dante",,,English,"Epistolae, the letters of Dante",
9497,"Various, ",,,German,Adventskalender 2015,
9498,"Various, ",,,English,Short Poetry Collection 140,
9499,"Fielding, Henry",,,English,Enquiry Into The Causes Of The Late Increase Of Robbers,
9500,"Prus, Bolesław",,,Polish,Lalka (tom 3),
9502,"Hood, Thomas",,,English,"Sally Simpkin's Lament; or, John Jones's Kit-Cat-Astrophe",
9503,"Defoe, Daniel",,,Spanish,Aventuras de Robinsón Crusoe,
9504,"Sinclair, May",,,English,Anne Severn and the Fieldings,
9505,"Clare, John",,,English,Schoolboys in Winter,
9506,"MacDonald, George",,,English,Portent,
9507,"MacDonald, George",,,English,Six Stories,
9508,"Pedley, Ethel C.",,,English,Dot and the Kangaroo (version 2),
9509,"Gerhard, Johann",,,English,Sacred Meditations,
9510,"Hall, Thornton",,,English,Love Romances of the Aristocracy,
9511,"Talmage, Thomas De Witt",,,English,T. De Witt Talmage As I Knew Him,
9512,"Leslie, Emma",,,English,Sailor's Lass,
9513,"Flecker, James Elroy",,,English,King of Alsander (Dramatic Reading),
9514,"Meynell, Alice",,,English,The Colour of Life,
9515,"Gul, Roman",,,Russian,Ice March - Ледяной поход,
9516,"Heiberg, Hermann",,,German,Aus allen Winkeln - Erzählungen,
9517,"Armitage, R. B.",,,English,Private Sex Advice to Women,
9518,"Leblanc, Maurice",,,English,"Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar (version 3)",
9519,"Altsheler, Joseph A.",,,English,Hunters of the Hills,
9520,"Bierce, Ambrose",,,English,Son of the Gods and A Horseman in the Sky,
9521,"Federal Aviation Administration, ",,,English,Pilot's Handbook of Aeronautical Knowledge FAA-H-8083-25A,
9522,"Crane, Stephen",,,English,Whilomville Stories,
9523,"Wilde, Oscar",,,English,Canterville Ghost (version 2),
9524,"Masson, Thomas Lansing",,,English,Little Masterpieces of American Wit and Humor Vol 1,
9525,"Mack, Louise",,,English,Woman's Experiences in the Great War,
9526,"Various, ",,,Multilingual,First Chapter Collection 003,
9527,"James, William",,,English,Some Problems of Philosophy,
9528,"Havergal, Frances Ridley",,,English,Most Blessed For Ever,
9529,"Various, ",,,English,"Short Nonfiction Collection, Vol. 037",
9530,"Lodge, Henry Cabot",,,English,Hero Tales from American History (version 2),
9531,"Burgess, Thornton W.",,,English,Mrs. Peter Rabbit (version 2),
9532,"Dostoyevsky, Fyodor",,,German,Weiße Nächte,
9533,"Onions, Oliver",,,English,Compleat Bachelor,
9534,"Saki, ",,,English,Chronicles of Clovis,
9535,"Pope, Sir Joseph",,,English,Chronicles of Canada Volume 29 - The Day of Sir John Macdonald: A Chronicle of the First Prime Minister of the Dominion,
9536,"Richards, Laura E. Howe",,,English,Toto's Merry Winter,
9537,"Unknown, ",,,German,"Tausend und eine Nacht, Band 1",
9538,"Pansy, ",,,English,"Yesterday Framed in To-day: A Story of the Christ, and How To-Day Received Him",
9539,"Verne, Jules",,,Spanish,vuelta al mundo en ochenta días,
9540,"Durston, George",,,English,Boy Scout Aviators,
9541,"Gibbs, George",,,English,Splendid Outcast,
9542,"Arnold, Matthew",,,English,Sohrab and Rustum: An Episode,
9543,"Sherwood, Mary Martha",,,English,Fairchild Family,
9544,"Lutherbibel, ",,,German,Briefe des Apostels Paulus (Auswahl),
9545,"Various, ",,,English,Short Poetry Collection 162,
9546,"Simonds, William",,,English,Student's History of American Literature,
9547,"Marguerite of Navarre, ",,,English,"Heptameron of the Tales of Margaret, Queen of Navarre, Volume 4",
9548,"Burns, Robert",,,English,"Will ye go to the Indies, my Mary?",
9549,"Lermontov, Mikhail Yurevich",,,English,Hero of Our Time (Version 2),
9550,"Aitken, Frank",,,English,History of the Earthquake and Fire in San Francisco,
9551,"Allen, Elizabeth Chase Akers",,,English,Rock Me to Sleep,
9552,"Chambers, Robert W.",,,English,Slayer of Souls,
9554,"Various, ",,,English,"Birds and all Nature, Vol. IV, No 3, September 1898",
9555,"Goodwin, Harold L.",,,English,Rip Foster Rides the Gray Planet,
9556,"Judson, Katharine Berry",,,English,Early Days Of Old Oregon,
9557,"Doyle, Sir Arthur Conan",,,English,Memoirs of Sherlock Holmes (Version 3),
9558,"Daum, Paul Adriaan",,,Dutch,Goena - goena,
9559,"Rinehart, Mary Roberts",,,English,When a Man Marries,
9560,"National Geographic Society, ",,,English,National Geographic Magazine Vol. 07 - 08. August 1896,
9561,"Xenophon, ",,,English,Cyropaedia: The Education of Cyrus,
9562,"Reade, (William) Winwood",,,English,Outcast,
9563,"Thoma, Ludwig",,,German,Tante Frieda,
9565,"Alighieri, Dante",,,English,Vulgari Eloquentia,
9566,"Various, ",,,English,"Library of the World's Best Literature, Ancient and Modern, volume 6",
9567,"Goncharov, Ivan",,,English,Common Story,
9568,"MacCaffrey, Rev. James",,,English,History of the Catholic Church from the Renaissance to the French Revolution: Volume 2,
9569,"Diffin, Charles Willard",,,English,"Astounding Stories 12, December 1930",
9570,"Gaskell, Elizabeth Cleghorn",,,English,North and South (version 3),
9571,"Lawrence, D. H.",,,English,Rainbow (Version 2),
9572,"Steiner, Edward A.",,,English,From Alien To Citizen,
9573,"Cawein, Madison",,,English,Time and Death and Love,
9574,"Various, ",,,English,Coffee Break Collection 011 - Science,
9575,"Leadbeater, C. W.",,,English,"Astral Plane: Its Scenery, Inhabitants and Phenomena",
9576,"London, Jack",,,English,Tales of the Fish Patrol,
9577,"Judson, Katharine Berry",,,English,Myths And Legends Of California And The Old Southwest,
9578,"Alcott, Louisa May",,,English,"Aunt Jo's Scrap-Bag, Vol. 5",
9579,"King James Version (KJV), ",,,English,Bible (KJV) 08: Ruth (version 2 Dramatic Reading),
9580,"Anonymous, ",,,Spanish,Libro de Las Mil Noches y Una Noche Volumen 1,
9581,"Polevoi, Peter Nikolaevich",,,English,Russian Fairy Tales,
9582,"Richardson, Samuel",,,English,"Clarissa Harlowe, or the History of a Young Lady - Volume 5",
9583,"Euripides, ",,,English,Hecuba,
9585,"Hoskins, Mrs. Robert",,,English,"Clara A. Swain, M.D.",
9586,"Sheldon, Charles Monroe",,,English,In His Steps (version 2 Dramatic Reading),
9587,"Gautier, Théophile",,,French,Contes humoristiques,
9588,"Howard, Robert E.",,,English,People of the Black Circle (version 2),
9589,"Allen, James",,,English,As a Man Thinketh (version 4),
9590,"Sidney, Margaret",,,English,Five Little Peppers at School,
9591,"Beebe, Iola",,,English,True Life Story of Swiftwater Bill Gates,
9592,"Burnett, Frances Hodgson",,,English,Little Princess (Version 3),
9593,"Ballantyne, R. M.",,,English,Gorilla Hunters,
9594,"Harte, Bret",,,English,What the Wolf Really Said to Little Red Riding Hood,
9595,"Lazarus, Emma",,,English,Off Rough Point,
9596,"Burgess, Thornton W.",,,English,Adventures of Bob White,
9597,"Havergal, Frances Ridley",,,English,Coming to the King,
9598,"Helm, Clementine",,,German,Backfischchen's Leiden und Freuden,
9599,"Bashō, Matsuo",,,Multilingual,"Basho, The Chief Poet of Japan and the Hokku, or Epigram Verses",
9600,"Dickens, Charles",,,English,David Copperfield - Condensed by the Author for his Dramatic Readings in America,
9601,"Irving, Washington",,,English,Selected Classics of Washington Irving,
9602,"Haggard, H. Rider",,,English,Marie: An Episode in the Life of the Late Allan Quatermain,
9603,"Wood, Walter",,,English,In the  Line of Battle,
9604,"Forbes, Frances Alice",,,English,Saint Benedict,
9605,"Yeats, William Butler",,,English,Wild Swans at Coole (Version 2),
9606,"Shestov, Lev",,,English,All Things Are Possible,
9607,"Parker, Louis Napoleon",,,English,Pomander Walk,
9608,"Aquinas, Saint Thomas",,,English,"Summa Theologica - 07 Pars Prima Secundae, Treatise on the Passions",
9609,"Baring-Gould, Sabine",,,English,Pennycomequicks,
9610,"Anonymous, ",,,English,Saga of Gunnlaug the Worm-Tongue and Raven the Skald,
9611,"Verne, Jules",,,English,Around the World in Eighty Days (version 5 Dramatic Reading),
9612,"Barrie, J. M.",,,English,Sentimental Tommy,
9613,"Various, ",,,English,American Far West:  Seven Mid-Nineteenth Century Views From Abroad,
9614,"Johnston, Sir Harry",,,English,Mrs. Warren's Daughter,
9615,"Willis, Nathaniel Parker",,,English,Declaration,
9616,"Aquinas, Saint Thomas",,,English,"Summa Theologica - 08 Pars Prima Secundae, Treatise on Habits, Virtues and Vices",
9617,"Aquinas, Saint Thomas",,,English,"Summa Theologica - 09 Pars Prima Secundae, Treatise on Law and Grace",
9619,"Aquinas, Saint Thomas",,,English,"Summa Theologica - 12 Pars Secunda Secundae, Treatise on Gratuitous Graces and the States of Life",
9620,"Lea, Henry Charles",,,English,"History of the Inquisition of Spain, Vol. 3",
9621,"Aquinas, Saint Thomas",,,English,"Summa Theologica - 10 Pars Secunda Secundae, Treatise on the Theological Virtues: Faith, Hope, Charity",
9622,"Pseudo-Aristotle, ",,,English,Aristotle's Masterpiece,
9623,"Various, ",,,English,San Francisco Earthquake and Fire,
9624,"Kempis, Thomas à",,,Latin,Imitatione Christi,
9625,"Wells, H. G.",,,English,Wonderful Visit,
9626,"Chesterton, G. K.",,,English,Sign of the Broken Sword,
9627,"Sandys, William",,,English,Christmastide,
9628,"Hardy, Thomas",,,English,Laodicean,
9629,"Davies, William Henry",,,English,Autobiography of a Super-Tramp,
9630,"Alighieri, Dante",,,Italian,Rime,
9631,"Arnim, Elizabeth von",,,English,Enchanted April (version 2),
9632,"Twain, Mark",,,English,Adventures of Huckleberry Finn (version 5 Dramatic Reading),
9633,"Bierce, Ambrose",,,English,Cobwebs from an Empty Skull,
9634,"Ruskin, John",,,English,Sesame and Lilies,
9635,"Stowe, Harriet Beecher",,,English,"Religious Studies, Sketches and Poems",
9636,"Finley, Martha",,,English,Grandmother Elsie,
9637,"Le Feuvre, Amy",,,English,Carved Cupboard (Dramatic Reading),
9638,"Various, ",,,English,Yellowstone National Park:  Six Early Pieces,
9639,"Gibbs, George",,,English,Forbidden Way,
9640,"Hunt, Violet",,,English,White Rose of Weary Leaf,
9641,"Leprohon, Rosanna Eleanor",,,English,Hunter and His Dying Steed,
9642,"Swain, Clara",,,English,Glimpse of India,
9643,"Pérez Galdós, Benito",,,Spanish,Vergara,
9644,"Mason, Isaac",,,English,Life of Isaac Mason as a Slave,
9645,"Long, William J.",,,English,Secrets of the Woods,
9646,"Wells, H. G.",,,English,Sea Lady (Version 2),
9647,"Kains, Maurice Grenville",,,English,"Culinary Herbs: Their Cultivation, Harvesting, Curing and Uses",
9648,"Dixon, Ella Hepworth",,,English,Story Of A Modern Woman,
9649,"Watson, Thomas",,,English,Art of Divine Contentment,
9650,"MacDonell, Amice",,,English,Magna Carta,
9651,"Various, ",,,English,Short Story Collection Vol. 061,
9652,"Rinehart, Mary Roberts",,,English,"Kings, Queens and Pawns: An American Woman at the Front",
9653,"Various, ",,,English,"Birds and all Nature, Vol. IV, No 4, October 1898",
9654,"Guerber, H. A.",,,English,Story of the Thirteen Colonies,
9655,"Ballantyne, R. M.",,,English,Twice Bought,
9656,"Kelley, J. D. Jerrold",,,English,Story of the Barbary Corsairs,
9657,"Unknown, ",,,English,National Nursery Book,
9658,"Parkman, Jr., Francis",,,English,Conspiracy of Pontiac and the Indian War after the Conquest of Canada,
9659,"Carmichael, Amy Wilson",,,English,From Sunrise Land,
9660,"Unknown, ",,,English,Chandogya Upanishad,
9661,"Ibsen, Henrik",,,English,Pillars of Society,
9662,"Darby Bible, ",,,English,Bible (DBY) NT 03: Luke,
9663,"Bartimeus, ",,,English,Naval Occasions And Some Traits Of The Sailor-Man,
9665,"Mackall, Lawton",,,English,Bizarre (version 2),
9666,"Alcott, Louisa May",,,English,Shawl-Straps: A Second Series of Aunt Jo's Scrap-Bag,
9667,"Dunsany, Lord",,,English,Don Rodriguez: Chronicles of Shadow Valley,
9668,"MacDonald, George",,,English,The Gifts of the Child Christ,
9669,"Brooke, Rupert",,,English,Day and NIght,
9670,"Smith, E. E.",,,English,Galaxy Primes,
9671,"Lofting, Hugh",,,English,Story of Doctor Dolittle (version 4 Dramatic Reading),
9672,"Glaspell, Susan",,,English,"Visioning, A Novel",
9673,"London, Jack",,,English,Daughter of the Snows,
9674,"Green, Anna Katharine",,,English,Sword of Damocles,
9675,"Blackmore, Richard Doddridge",,,English,Cradock Nowell Vol. 2,
9676,"Pyle, Katharine",,,English,Six Little Ducklings,
9677,"Kipling, Rudyard",,,English,Kipling Reader,
9678,"Robinson, C. H.",,,English,Longhead: The Story of the First Fire,
9679,"East, Sir Alfred Edward",,,English,Art of Landscape Painting in Oil Colour,
9680,"Jacobs, Joseph",,,English,More English Fairy Tales,
9681,"Briggs, Lillian Marie",,,English,Noted Speeches of Abraham Lincoln,
9682,"Pohl, Frederik",,,English,Knights of Arthur (Version 2),
9683,"Harvey, W. F.",,,English,Beast With Five Fingers,
9684,"Dumas, Alexandre",,,English,Marguerite de Valois,
9685,"Mann, Horace",,,English,Annual Reports to the Massachusetts Board of Education,
9686,"Stevenson, Robert Louis",,,English,Strange Case of Dr. Jekyll and Mr. Hyde (Version 4 - Dramatic Reading),
9687,"Butler, Ellis Parker",,,English,Perkins of Portland,
9688,"Tennyson, Alfred, Lord",,,English,Charge of the Light Brigade,
9689,"Coolidge, Susan",,,English,On the Shore,
9690,"Leskov, Nikolai",,,German,versiegelte Engel,
9691,"Tolstoy, Leo",,,English,Childhood (version 2),
9692,"Diffin, Charles Willard",,,English,"Astounding Stories 13, January 1931",
9693,"Ballantyne, R. M.",,,English,Island Queen,
9694,"Sikes, Wirt",,,English,"British Goblins: Welsh Folk-lore, Fairy Mythology, Legends and Traditions",
9695,"Vance, Gerald",,,English,Equation of Doom,
9696,"Nietzsche, Friedrich",,,German,Antichrist,
9697,"Voltaire, ",,,French,Zadig ou la destinée,
9698,"Ruederer, Josef",,,German,Grab des Herrn Schefbeck,
9699,"Bunyan, John",,,English,To Be a Pilgrim,
9700,"Various, ",,,English,Short Poetry Collection 143,
9701,"Unknown, ",,,English,Prasna Upanishad,
9702,"Euripides, ",,,English,Orestes,
9703,"Macy, Arthur",,,English,Mrs. Mulligatawny,
9704,"Morris, William",,,English,"Well at the World's End, Book 2: The Road Unto Trouble",
9705,"Diehl, Alice Mangold",,,English,Entrapped,
9706,"Thomson, Thomas",,,English,History of Chemistry,
9707,"Goldman, Emma",,,English,Anarchism and Other Essays (Version 2),
9708,"Gumilyov, Nikolay",,,Russian,"Романтические Цветы, Шатер",
9709,"Andersen, Hans Christian",,,English,"Hans Christian Andersen: Fairytales and Short Stories Volume 6, 1866 to 1875",
9710,"Anonymous, ",,,English,Lily Of The West,
9711,"Schopenhauer, Arthur",,,English,"World As Will and Idea, Vol. 1 of 3",
9712,"Schoolcraft, Henry R.",,,English,Indian Fairy Book,
9713,"Kaufman, Rosalie",,,English,Our Young Folks' Plutarch,
9714,"Wesley, John",,,English,"Sermons on Several Occasions, Third-Fifth Series",
9715,"Gissing, George",,,English,Private Papers of Henry Ryecroft,
9716,"Le Feuvre, Amy",,,English,Odd,
9717,"Anonymous, ",,,English,Trial of Oscar Wilde (Dramatic Reading),
9718,"Unknown, ",,,English,Katha Upanishad,
9719,"Burleigh, Charles C.",,,English,Thoughts on the Death Penalty,
9720,"Teresa of Avila, Saint",,,English,Minor Works of St Teresa of Avila,
9721,"Przybyszewski, Stanisław",,,German,Homo sapiens - Romantrilogie,
9722,"Doyle, Sir Arthur Conan",,,English,Return of Sherlock Holmes (Version 3),
9723,"Smith, E. E.",,,English,First Lensman,
9724,"Johnson, Samuel",,,English,Selected Essays of Samuel Johnson,
9725,"Wilcox, Ella Wheeler",,,English,Poems of Optimism,
9726,"Walton, Amy",,,English,Kitchen Cat and Other Stories,
9727,"Various, ",,,English,"Short Nonfiction Collection, Vol. 038",
9728,"Green, Anna Katharine",,,English,Defence of the Bride and Other Poems,
9729,"Adams, Mary Electa",,,English,From Distant Shores,
9730,"Perrault, Charles",,,German,Märchen von Charles Perrault,
9731,"Baum, L. Frank",,,English,Mary Louise (Version 2 Dramatic Reading),
9732,"Various, ",,,English,"Fantasy, Faeries and Ghosts",
9733,"Various, ",,,English,"Harper's Young People, Vol. 01, Issue 03, Nov. 18, 1879",
9734,"Anderson, Sherwood",,,English,Triumph of the Egg: A Book of Impressions from American Life In Tales and Poems,
9735,"Ballantyne, R. M.",,,English,Fighting the Flames,
9736,"Vasari, Giorgio",,,English,"Lives of the Most Eminent Painters, Sculptors and Architects Vol 4",
9737,"Cicero, Marcus Tullius",,,English,Tusculan Disputations,
9738,"Pyle, Katharine",,,English,Three Little Kittens,
9739,"Davies, George Christopher",,,English,Handbook to the Rivers and Broads of Norfolk & Suffolk,
9740,"Bailey, Arthur Scott",,,English,Tale of Dickie Deer Mouse,
9741,"Aspinwall, Alicia Stuart",,,English,Short Stories for Short People,
9742,"Unknown, ",,,English,Mundaka Upanishad,
9743,"Holley, Marietta",,,English,Spring Song of the Swallow,
9744,"Huxley, Aldous",,,English,"Crome Yellow, Version 2",
9745,"Cummings, Ray",,,English,Fire People,
9746,"Brenner, יוסף חיים ברנר Yosef Haim",,,Hebrew,שבעה סיפורים Seven Stories,
9747,"Balzac, Honoré de",,,English,Eugénie Grandet,
9748,"Serviss, Garrett P.",,,English,Columbus of Space,
9749,"Dickens, Charles",,,English,Tale of Two Cities (version 4),
9750,"Warner, Susan",,,English,Letter Of Credit,
9751,"Griffith, George",,,English,Honeymoon in Space,
9752,"Lennep, Jacob van",,,Dutch,Roos van Dekama,
9753,"Yeats, William Butler",,,English,Fairy and Folk Tales of the Irish Peasantry,
9754,"Darby Bible, ",,,English,Bible (DBY) NT 04: John,
9755,"Grahame, Jenny",,,English,Wedlock,
9756,"Mollineux, Mary",,,English,On the Sight of a Skull,
9757,"Clauson, J. Earl",,,English,Dog's Book of Verse,
9758,"Edwardes, Tickner",,,English,Bee-Master of Warrilow,
9759,"Henry, O.",,,English,Options,
9760,"Grierson, Elizabeth W.",,,English,Tales of English Minsters: Hereford,
9761,"Montgomery, Lucy Maud",,,English,Rilla of Ingleside (version 3 Dramatic version),
9763,"White, Jessie Braham",,,English,Snow White and the Seven Dwarfs,
9764,"Tarbell, Ida M.",,,English,Business of Being a Woman,
9765,"Livermore, George",,,English,Take it From Dad,
9766,"Unknown, ",,,English,Isha Upanishad,
9767,"Oppenheim, E. Phillips",,,English,Golden Web,
9768,"Durston, George",,,English,"Boy Scouts in Front of Warsaw; Or, In the Wake of War",
9769,"Heyking, Elisabeth von",,,German,Tschun,
9770,"Unknown, ",,,English,Kena Upanishad,
9771,"Yonge, Charlotte Mary",,,English,Dove in the Eagle's Nest,
9772,"Ashton, John",,,English,Gossip In The First Decade Of Victoria's Reign,
9773,"Cobb, Irvin S.",,,English,Cobb's Anatomy (version 2),
9774,"Brenholtz, Edwin Arnold",,,English,Recording Angel,
9775,"Haywood, Eliza",,,English,Fortunate Foundlings,
9776,"Various, ",,,English,"Birds and All Nature, Vol. IV, No 5, November 1898",
9777,"Unknown, ",,,English,Taittriyaka Upanishad,
9778,"Sinclair, May",,,English,Mr. Waddington of Wyck,
9779,"Melius, Louis",,,English,"American Postal Service, Second Edition",
9780,"Trollope, Anthony",,,English,Warden (version 3),
9781,"Taggart, Marion Ames",,,English,Little Grey House,
9782,"Gregory of Nyssa, ",,,English,Funeral Oration on Meletius,
9783,"Hill, Grace Livingston",,,English,Aunt Crete's Emancipation,
9784,"Various, ",,,Multilingual,LibriVox 10th Anniversary Collection,
9785,"Johnson, James Weldon",,,English,Deep In The Quiet Wood,
9787,"Unknown, ",,,English,Kaushitaki Upanishad,
9788,"The Securities and Exchange Commission, ",,,English,A Plain English Handbook:  How to create clear SEC disclosure documents,
9789,"Allen, Robert Marshall",,,English,War Letters From A Young Queenslander,
9790,"Howells, William Dean",,,English,Hazard of New Fortunes,
9791,"Henty, G. A.",,,English,Captain Bayley's Heir: A Tale of the Gold Fields of California,
9792,"King James Version (KJV), ",,,English,Bible (KJV) 18: Job (version 2),
9793,"Mulets, Lenore Elizabeth",,,English,Stories of Birds,
9794,"Wittgenstein, Ludwig",,,English,Tractatus Logico-Philosophicus (Version 2),
9795,"Marryat, Frederick",,,English,Jacob Faithful,
9796,"London, Jack",,,English,Sea Wolf - Version 2,
9797,"Gatty, Margaret",,,English,Aunt Judy's Tales,
9799,"Rockwood, Roy",,,English,Dave Dashaway and His Giant Airship,
9800,"Lawrence, D. H.",,,English,Lost Girl,
9801,"Wallace, Lew",,,English,Ben Hur (Dramatic Reading),
9802,"Gaskell, Elizabeth Cleghorn",,,English,Short Stories (Household Words 1850-51),
9803,"Various, ",,,English,Negro Problem,
9804,"Humboldt, Alexander von",,,English,"Personal Narrative of Travels to the Equinoctial Regions of America, During the Years 1799-1804, Vol.1",
9805,"Baum, L. Frank",,,English,Tin Woodman of Oz (version 2),
9806,"Dickinson, Asa Don",,,English,Good Cheer Stories Every Child Should Know,
9807,"Twain, Mark",,,English,Adventures of Huckleberry Finn (Version 6),
9808,"Unknown, ",,,German,"Tausend und eine Nacht, Band 2",
9809,"Whitman, Walt",,,English,Hush'd Be the Camps Today,
9811,"Unknown, ",,,English,Svetasvatara Upanishad,
9812,"Huxley, Aldous",,,English,Burning Wheel,
9813,"Thorpe, Sir Thomas Edward",,,English,"History of Chemistry, Volume II. From 1850-1910",
9814,"Bennett, Arnold",,,English,How to Live on 24 Hours a Day (version 2),
9815,"Taylor, Tom",,,English,Our American Cousin,
9816,"Durham, Victor G.",,,English,Submarine Boys' Lightning Cruise,
9817,"Rathborne, St. George Henry",,,English,Boy Scouts in the Blue Ridge,
9818,"Barber, Margaret Fairless",,,English,Spring (Barber version 2),
9819,"Blackmore, Richard Doddridge",,,English,Cradock Nowell Vol. 3,
9820,"Various, ",,,English,Short Poetry Collection 144,
9821,"Wells, H. G.",,,English,New Machiavelli,
9822,"Macauliffe, Max Arthur",,,English,"Sikh Religion: Its Gurus, Sacred Writings and Authors, Volume 2",
9823,"Wilcox, Ella Wheeler",,,English,Poems of Cheer,
9824,"Greene, Homer",,,English,Tale of the Tow-Path,
9825,"Quiroga, Horacio",,,English,South American Jungle Tales,
9826,"Ballantyne, R. M.",,,English,Jarwin and Cuffy,
9827,"McCutcheon, George Barr",,,English,Brewster's Millions (Version 2),
9828,"Hope, Laura Lee",,,English,Bobbsey Twins at School,
9829,"Hood, Thomas",,,English,Death-bed,
9830,"Jókai, Mór",,,English,Tales from Jókai,
9831,"Bates, Harry",,,English,"Astounding Stories 14, February 1931",
9832,"Irving, Washington",,,English,Washington Irving in London,
9833,"Debs, Eugene V.",,,English,Labor and Freedom,
9834,"London, Jack",,,English,By The Turtles of Tasman,
9835,"Ames, Joseph Bushnell",,,English,Under Boy Scout Colors,
9836,"Zweig, Stefan",,,English,Burning Secret,
9837,"Fischer, George Alexander",,,English,"Beethoven, A Character Study",
9838,"Wilcox, Ella Wheeler",,,English,Six Bad Husbands and Six Unhappy Wives,
9839,"Unknown, ",,,English,Maitrayana Upanishad,
9840,"Edwards, Jonathan",,,English,Dissertation Concerning the Nature of True Virtue,
9841,"Lang, Andrew",,,English,"Old Friends, Essays in Epistolary Parody",
9842,"Remizov, Aleksey Mikhailovich",,,Russian,Огненная Россия (Fiery Russia),
9843,"Hinman, Arthur P.",,,English,How a British Subject Became President of the United States,
9844,"Cummings, Ray",,,English,Wandl the Invader,
9846,"Bridges, Robert",,,English,Growth of Love,
9847,"Skelton, Oscar D.",,,English,Chronicles of Canada Volume 32 - The Railway Builders: A Chronicle of Overland Highways,
9848,"King James Version (KJV), ",,,English,Dramatized Bible Stories of the Old Testament,
9849,"Mulets, Lenore Elizabeth",,,English,Flower Stories,
9850,"María de Jesús de Ágreda, Venerable",,,English,"Mystical City of God, Volume 1",
9851,"Finley, Martha",,,English,Wanted - A Pedigree,
9852,"Young's Literal Translation, ",,,English,Bible (YLT) 17: Esther,
9853,"Various, ",,,English,Short Works on Sports Collection 01,
9854,"Nietzsche, Friedrich",,,English,Genealogy of Morals,
9855,"Doyle, Sir Arthur Conan",,,German,Hund von Baskerville,
9856,"Boy Scouts of America, ",,,English,Boy Scouts Handbook,
9857,"Lawson, Henry",,,English,Shame of Going Back,
9858,"Johnson, James Weldon",,,English,Sonnet (From the Spanish of Plácido),
9859,"Various, ",,,English,Short Ghost and Horror Collection 027,
9860,"Sukloff, Marie",,,English,Life-Story of a Russian Exile,
9861,"Byrom, John",,,English,Lancashire Dialogues,
9862,"Unknown, ",,,English,Aitreya-Aranyaka Upanishad,
9863,"Huxley, Aldous",,,English,Jonah,
9864,"Saadi, ",,,English,Poetry of Sa'di - A Selection,
9865,"Poe, Edgar Allan",,,English,Journal of Julius Rodman,
9866,"Stowe, Harriet Beecher",,,English,Sam Lawson's Oldtown Fireside Stories,
9867,"Davis, Richard Harding",,,English,Cynical Miss Catherwaight,
9868,"Newman, John Henry",,,English,Essay on the Development of Christian Doctrine,
9869,"Pack, Charles Lathrop",,,English,School Book of Forestry,
9870,"Cummings, Ray",,,English,Tarrano the Conqueror,
9871,"Braddon, Mary Elizabeth",,,English,Birds of Prey,
9872,"Dorr, Julia Caroline",,,English,Sonnets,
9873,"Montgomery, Lucy Maud",,,English,Watchman and Other Poems,
9874,"Stowe, Harriet Beecher",,,English,Oldtown Folks,
9875,"Deledda, Grazia",,,Italian,Canne al vento,
9876,"Fontaine, Jean de La",,,English,Fables in Rhyme for Little Folks (version 2),
9877,"Ewers, Hanns Heinz",,,German,verkaufte Großmutter,
9878,"Balzac, Honoré de",,,English,Cousin Betty,
9879,"Fahs, Sophia Lyon",,,English,Uganda's White Man of Work: A Story of Alexander M. Mackay,
9880,"McSpadden, J. Walker",,,English,Stories From Wagner,
9881,"Lindsay, Vachel",,,English,Chinese Nightingale and Other Poems,
9882,"Huxley, Aldous",,,English,Defeat of Youth and Other Poems,
9883,"Davis, Richard Harding",,,English,Wasted Day,
9884,"Andreyev, Leonid Nikolayevich",,,English,Man Who Found the Truth,
9885,"Unknown, ",,,English,Brihadaranyaka Upanishad,
9886,"Various, ",,,English,"Birds and All Nature, Vol. IV, No 6, December 1898",
9887,"Dunsany, Lord",,,English,Fifty-one Tales (version 2),
9888,"Tagore, Rabindranath",,,English,First Jasmines,
9889,"Ahn, Guk-seon",,,Korean,금수회의록 (Geum-su-Hue-I-Lok) Assembly of Animals,
9890,"James, Jr., Jesse",,,English,"Jesse James, My Father",
9891,"Flandrau, Charles E.",,,English,"History of Minnesota and Tales of the Frontier, Part 1",
9892,"Herodotus, ",,,Spanish,Libro IV de la Historia de Heródoto,
9893,"Winfield, Arthur M.",,,English,Rover Boys Out West,
9894,"Maud, Constance Elizabeth",,,English,No Surrender,
